2024-04-04_00_livestream.mp4	Distribits 2024	CC-BY-3.0	2024-04-04	15	07:12:45	07:23:33	hoffstaedter_hpc	Felix Hoffstaedter	Reproducibility vs. computational efficiency on HPC systems	HPC systems have particular hard- and software configurations that introduce specific challenges for the implementation of reproducible data processing workflows. The DataLad based 'FAIRly big workflow' allows for a separation of the compute environment from the processing pipeline enabling automatic reproducibility over systems. Yet, the sheer size of RAM and CPUs on HPC systems will allow for different ways to optimize compute jobs in contrast to compute clusters and certainly the average workstation/laptop. In this talk, I discuss general differences between HCP and more standard compute environments regarding necessary choices for the setup of processing pipelines to be reproducible. Among the main factors are the availability of RAM, local storage, inodes and wall clock time. 
2024-04-04_00_livestream.mp4	Distribits 2024	CC-BY-3.0	2024-04-04	16	07:23:35	07:40:01	discussion_martinez_breuer_wexler_hoffstaedter	Pedro Martinez, Julius Breuer, Joe Wexler, Felix Hoffstaedter, Alex Waite	Questions and panel discussion	
2024-04-05_00_livestream.mp4	Distribits 2024	CC-BY-3.0	2024-04-05	01	00:11:00	00:23:39	welcome_day2	Yaroslav Halchenko	Welcome and overview	Welcome and overview: day 2.
2024-04-05_00_livestream.mp4	Distribits 2024	CC-BY-3.0	2024-04-05	02	00:23:39	00:45:19	kosciessa_neuroscientific_datamanagement	Julian Kosciessa	Neuroscientific data management using DataLad	Robust data management from raw data to result publication is necessary to make scientific research more widely reusable. This remains a challenge, particularly in projects that involve a variety of subcomponents and large data. In this talk, I provide a user perspective on using DataLad procedures for structuring, managing, and sharing complex cognitive neuroscience projects. By showcasing example multimodal neuroimaging projects that include e.g., electroencephalography (EEG), functional magnetic resonance imaging (fMRI), and behavioral data, I will highlight workflows that are uniquely enabled by the distributed nature of DataLad. Based on my experiences, I will also indicate remaining roadblocks I perceive to widespread adoption.
2024-04-05_00_livestream.mp4	Distribits 2024	CC-BY-3.0	2024-04-05	03	00:45:45	01:06:18	buechau_annexallthethings	Yann Büchau	Staying in Control of your Scientific Data with Git Annex	Scientific experiments can produce a lot of data, often very different in kind and scattered across devices and even remote locations. Keeping all of this in check is not a simple task and failure to do so can easily cause data loss due to accidental deletion or hardware failure (think cheap SD cards in measurement devices at remote locations). Git Annex can help with synchronisation, catalogisation, versioning and archival of data as well as collaboration. 
2024-04-05_00_livestream.mp4	Distribits 2024	CC-BY-3.0	2024-04-05	04	01:06:45	01:27:50	discussion_kosciessa_buechau	Julian Kosciessa, Yann Büchau, Yaroslav Halchenko	Questions and panel discussion	
2024-04-05_00_livestream.mp4	Distribits 2024	CC-BY-3.0	2024-04-05	05	02:18:40	02:40:30	sanders_gitannex_recipes	Timothy Sanders	Git annex recipes	I have come up with many recipes over the years for scaling git-annex repositories in terms of large numbers of keys, large file sizes, and increased transfer efficiency. I have working examples that I use internally that I can demonstrate. (1) Second-order keys; using metadata to describe keys that can be derived from other keys. I primarily used this to help with the problem of too many keys referencing small files. This is building off of the work of others, but I believe I have made useful improvements, and I would like to polish it up and share it. One very early example is here: https://github.com/unqueued/repo.macintoshgarden.org-fileset/ For now, I stripped out all but the location data from the git-annex branch. Files smaller than 50M are contained in second-order keys (8b0b0af8-5e76-449c-b0ae-766fcac0bc58). The other uuids are for standard backends, including a Google Drive account which has very strict limits on requests, and it would have been very difficult to process over 10k keys directly. There are also other cases where keys can be reliably reproduced from other keys. (2) Differential storage with git-annex using bup (or borg). I built of off posts on the forums from years ago, and came up with some really useful workflows for combining the benefits of git-annex location tracking and branching with differential compression. I have scripts used for automation, and some example repos and case studies. For example, I have a repo which contains file indexes that are over 60GiB, but only consume about 6GiB, using bup packfiles. I can benefit from differential compression over different time ranges, like per year, or for the entire history, while minimizing storage usage. I will publish a working example in the next few weeks, but I have only used it internally for years.
2024-04-05_00_livestream.mp4	Distribits 2024	CC-BY-3.0	2024-04-05	06	02:40:38	02:58:31	to_registry	Isaac To, Yaroslav Halchenko	DataLad-Registry: Bringing Benefits of Centrality to DataLad	DataLad-Registry is a service that maintains up-to-date information on over ten thousand datasets, with the collection expanding as more datasets are added. This talk will explore how DataLad-Registry automatically registers datasets from the internet, extracts metadata from them, and keeps these datasets and their corresponding metadata up-to-date. We'll showcase the datasets and metadata types currently available within DataLad-Registry and demonstrate the service's search capability. Additionally, we'll provide an overview of the API and reveal the underlying service components of DataLad-Registry. The presentation will conclude with a discussion on ongoing and future developments, inviting audience input to shape the future of DataLad-Registry.
2024-04-05_00_livestream.mp4	Distribits 2024	CC-BY-3.0	2024-04-05	07	02:58:35	03:21:48	discussion_pfarr_sanders_to	Julia-Katharina Pfarr, Timothy Sanders, Isaac To, Felix Hoffstaedter	Questions and panel discussion	
2024-04-05_00_livestream.mp4	Distribits 2024	CC-BY-3.0	2024-04-05	08	04:56:15	05:35:30	brechtel_kaluza_data_science_orchestrator	Markus Katharina Brechtel, Philipp Kaluza	Reproducible and replicable data science in the presence of patient confidentiality concerns by utilizing git-annex and the Data Science Orchestrator	Health-related data for patients is among the most sensitive data when it comes to data privacy concerns. Data science projects in the medical domain must thus pass a very high bar before allowing data researchers access to potentially personally identifiable data, or pseudonymized patient data that carries an inherent risk of depseudonymization. In the project "Data Science Orchestrator", we propose an organizational framework for ethically chaperoning and risk-managing such projects while they are under way, and a software stack that helps in this task. At the same time this software stack will provide an audit trail across the project that is verifyable even by external scientists without access to the raw data, while keeping the option for future reproducibility studies and replicability studies open. This is achieved by utilizing git-annex and datalad in a novel way to provide partial data blinding. Because collecting study-relevant data is often a time- and labor-intensive undertaking in the medical domain, many projects are undertaken by associations that span multiple hospitals, administrative domains, and often even multiple states. Therefore the "Data Science Orchestrator" project also implements distributed data science computations, which allow to honor these existing administrative boundaries by means of a federated access model, all while keeping the most sensitive data in-house and exclusively in a tightly controlled computation environment. This work was sponsored by Deutsche Zentren für Gesundheitsforschung (DZG) and BMBF.
2024-04-05_00_livestream.mp4	Distribits 2024	CC-BY-3.0	2024-04-05	09	05:35:40	05:56:25	meyer_magit	Kyle Meyer	A Tour of Magit	Magit is an Emacs interface to Git. Through it, you can drive Git operations, even advanced ones, by typing short key sequences. This talk will show Magit in action. I will give a general overview and then highlight features for preparing and refining a series of commits.
2024-04-05_00_livestream.mp4	Distribits 2024	CC-BY-3.0	2024-04-05	10	05:56:25	06:18:12	discussion_brechtel_kaluza_meyer	Markus Katharina Brechtel, Philipp Kaluza, Kyle Meyer, Michał Szczepanik	Questions and panel discussion	
2024-04-05_00_livestream.mp4	Distribits 2024	CC-BY-3.0	2024-04-05	11	06:46:35	07:35:08	durbin_range_bertuch_dataverse	Philip Durbin, Jan Range, Oliver Bertuch	Distributed Metadata and Data with Dataverse	Dataverse is open source research data repository software that has supported distributed metadata for a long time and is increasingly supporting distributed data. Learn about the Open Archives Initiative Protocol for Metadata Harvesting (OAI-PMH) and file "stores" within Dataverse that can be hosted locally, on S3, Globus, or remote locations. We plan to demonstrate a proof of concept for a distributed storage configuration in Jülich DATA and the use of Dataverse APIs to manage data with Python.
2024-04-05_00_livestream.mp4	Distribits 2024	CC-BY-3.0	2024-04-05	12	07:35:08	08:04:58	unconference	Thomas Braun, Joey Hess, Remi Gau, Matthias Riße, Yaroslav Halchenko, Johannes Hörmann, Yann Büchau, Timothy Sanders	Unconference	Unscheduled contributions
2024-04-05_00_livestream.mp4	Distribits 2024	CC-BY-3.0	2024-04-05	13	08:04:58	08:11:45	farewell	Michael Hanke	Farewell	Closing remarks
